Date,Detail Path,Action Number,Clock,Period,Team ID,Team Tricode,Person Id,Player Name,Player Init,xLegacy,yLegacy,Shot Distance,Shot Result,Field Goal,Score Home,Score Away,Points Total,Location,Description,Action Type,Sub-Type,Video Available,Action Id
2022-11-07,okc-vs-det-0022200146,504.0,PT03M18.00S,3.0,1610612760.0,OKC,1629647.0,Bazley,D. Bazley,124.0,20.0,13.0,Missed,1.0,,,0.0,v,MISS Bazley 13' Step Back Jump Shot,Missed Shot,Step Back Jump shot,0.0,373.0
2023-03-08,okc-vs-phx-0022200990,468.0,PT01M46.00S,3.0,1610612756.0,PHX,1629111.0,Landale,J. Landale,0.0,0.0,0.0,,0.0,,,0.0,h,Landale REBOUND (Off:1 Def:2),Rebound,Unknown,1.0,342.0
2022-11-21,por-vs-mil-0022200251,372.0,PT07M48.00S,3.0,1610612749.0,MIL,1628960.0,Allen,G. Allen,6.0,0.0,1.0,Made,1.0,73.0,67.0,140.0,h,Allen 1' Driving Reverse Layup (12 PTS) (Lopez 2 AST),Made Shot,Driving Reverse Layup Shot,1.0,270.0
2022-12-17,uta-vs-mil-0022200442,102.0,PT03M22.00S,1.0,0.0,,1610612749.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,BUCKS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0.0,78.0
2022-10-24,bkn-vs-mem-0022200049,392.0,PT00M01.90S,2.0,1610612763.0,MEM,1631223.0,Roddy,D. Roddy,0.0,0.0,0.0,,0.0,,,0.0,h,Roddy REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,279.0
2023-02-04,por-vs-chi-0022200796,517.0,PT06M51.00S,4.0,0.0,,1610612741.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,BULLS Rebound,Rebound,Unknown,1.0,365.0
2022-10-28,cle-vs-bos-0022200072,188.0,PT00M02.50S,1.0,1610612738.0,BOS,203935.0,Smart,M. Smart,0.0,0.0,0.0,,0.0,,,0.0,h,Smart REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,133.0
2023-02-14,bos-vs-mil-0022200869,350.0,PT11M02.00S,3.0,1610612749.0,MIL,203507.0,Antetokounmpo,G. Antetokounmpo,-77.0,141.0,16.0,Missed,1.0,,,0.0,h,MISS G. Antetokounmpo 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,243.0
2023-02-08,det-vs-cle-0022200822,233.0,PT06M27.00S,2.0,1610612765.0,DET,1631093.0,Ivey,J. Ivey,0.0,0.0,0.0,,0.0,,,0.0,v,Ivey REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,172.0
2023-02-08,sas-vs-tor-0022200826,417.0,PT04M44.00S,3.0,1610612759.0,SAS,1631103.0,Branham,M. Branham,0.0,0.0,0.0,,0.0,,,0.0,v,Branham P.FOUL (P4.PN) (M.Lindsay),Foul,Personal,1.0,309.0
2022-10-06,mra-vs-por-0012200027,779.0,PT02M17.00S,4.0,1610612757.0,POR,1628411.0,Iwundu,W. Iwundu,0.0,0.0,0.0,,0.0,138.0,85.0,223.0,h,Iwundu Free Throw 1 of 1 (5 PTS),Free Throw,Free Throw 1 of 1,1.0,545.0
2022-11-25,nop-vs-mem-0022200279,193.0,PT10M15.00S,2.0,1610612763.0,MEM,1631222.0,LaRavia,J. LaRavia,190.0,163.0,25.0,Missed,1.0,,,0.0,h,MISS LaRavia 25' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,142.0
2023-02-08,sac-vs-hou-0022200827,361.0,PT10M52.00S,3.0,1610612745.0,HOU,1630578.0,Sengun,A. Sengun,7.0,267.0,27.0,Made,1.0,65.0,60.0,125.0,h,Sengun 27' 3PT Jump Shot (12 PTS) (Gordon 3 AST),Made Shot,Jump Shot,1.0,264.0
2022-12-07,okc-vs-mem-0022200368,308.0,PT04M29.00S,2.0,1610612763.0,MEM,1631223.0,Roddy,D. Roddy,-229.0,32.0,0.0,Made,1.0,45.0,40.0,85.0,h,Roddy 3PT Jump Shot (6 PTS) (Morant 3 AST),Made Shot,Jump Shot,1.0,234.0
2023-01-20,mia-vs-dal-0022200686,81.0,PT05M16.00S,1.0,1610612742.0,DAL,203493.0,Bullock,R. Bullock,207.0,139.0,25.0,Made,1.0,17.0,9.0,26.0,h,Bullock 25' 3PT Jump Shot (3 PTS) (Finney-Smith 1 AST),Made Shot,Jump Shot,1.0,63.0
2023-03-03,por-vs-atl-0022200947,390.0,PT07M21.00S,3.0,1610612737.0,ATL,1629027.0,Young,T. Young,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Bogdanovic FOR Young,Substitution,,0.0,290.0
2022-10-31,sac-vs-cha-0022200096,517.0,PT01M09.00S,3.0,1610612758.0,SAC,1626168.0,Lyles,T. Lyles,0.0,0.0,0.0,,0.0,,,0.0,v,Lyles Step Out of Bounds Turnover (P2.T14),Turnover,Step Out of Bounds Turnover,1.0,370.0
2022-12-19,tor-vs-phi-0022200453,546.0,PT04M37.00S,4.0,1610612755.0,PHI,203954.0,Embiid,J. Embiid,0.0,0.0,0.0,,0.0,,,0.0,h,MISS Embiid Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1.0,394.0
2023-03-01,phx-vs-cha-0022200933,158.0,PT11M38.00S,2.0,1610612766.0,CHA,1626162.0,Oubre Jr.,K. Oubre Jr.,-22.0,179.0,18.0,Missed,1.0,,,0.0,h,MISS Oubre Jr. 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,115.0
2022-12-12,okc-vs-dal-0022200405,28.0,PT09M47.00S,1.0,1610612742.0,DAL,203915.0,Dinwiddie,S. Dinwiddie,0.0,0.0,0.0,,0.0,,,0.0,h,Dinwiddie REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,22.0
2022-10-02,uta-vs-tor-0012200006,99.0,PT04M43.00S,1.0,1610612761.0,TOR,1628449.0,Boucher,C. Boucher,0.0,0.0,0.0,,0.0,,,0.0,h,Boucher REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,70.0
2022-10-21,bos-vs-mia-0022200022,406.0,PT04M25.00S,3.0,1610612738.0,BOS,1628369.0,Tatum,J. Tatum,-147.0,222.0,27.0,Made,1.0,71.0,75.0,146.0,v,Tatum 27' 3PT Pullup Jump Shot (21 PTS),Made Shot,Pullup Jump shot,1.0,300.0
2022-11-16,okc-vs-was-0022200213,299.0,PT01M15.00S,2.0,1610612760.0,OKC,1630581.0,Giddey,J. Giddey,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Waters III FOR Giddey,Substitution,,0.0,207.0
2023-02-13,den-vs-mia-0022200861,564.0,PT00M13.70S,4.0,1610612748.0,MIA,202710.0,Butler,J. Butler,-11.0,16.0,2.0,Missed,1.0,,,0.0,h,MISS Butler 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1.0,407.0
2023-01-31,mia-vs-cle-0022200764,344.0,PT09M13.00S,3.0,1610612739.0,CLE,1628386.0,Allen,J. Allen,0.0,0.0,0.0,,0.0,,,0.0,h,Allen REBOUND (Off:1 Def:8),Rebound,Unknown,1.0,244.0
2022-12-19,lal-vs-phx-0022200459,597.0,PT00M00.00S,4.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,130.0,104.0,234.0,,End of 4th Period (11:15 PM EST),period,end,1.0,458.0
2023-02-15,hou-vs-okc-0022200880,665.0,PT06M35.00S,4.0,1610612745.0,HOU,1631309.0,Hudgins,T. Hudgins,-125.0,235.0,27.0,Missed,1.0,,,0.0,v,MISS Hudgins 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1.0,490.0
2023-01-15,gsw-vs-chi-0022200650,219.0,PT08M34.00S,2.0,1610612744.0,GSW,1630237.0,Lamb,A. Lamb,0.0,0.0,0.0,,0.0,43.0,35.0,78.0,v,Lamb Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,0.0,152.0
2023-01-06,det-vs-sas-0022200585,47.0,PT08M01.00S,1.0,0.0,,1610612765.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Pistons Rebound,Rebound,Unknown,1.0,34.0
2022-12-07,cha-vs-bkn-0022200364,72.0,PT05M41.00S,1.0,1610612751.0,BKN,202681.0,Irving,K. Irving,0.0,176.0,18.0,Made,1.0,18.0,17.0,35.0,h,Irving 18' Pullup Jump Shot (6 PTS),Made Shot,Pullup Jump shot,1.0,56.0
2023-03-01,cle-vs-bos-0022200935,44.0,PT07M30.00S,1.0,0.0,,1610612739.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Cavaliers Rebound,Rebound,Unknown,0.0,32.0
2022-11-28,cha-vs-bos-0022200301,431.0,PT02M08.00S,3.0,1610612766.0,CHA,1630208.0,Richards,N. Richards,-2.0,26.0,3.0,Missed,1.0,,,0.0,v,MISS Richards 3' Driving Hook Shot,Missed Shot,Driving Hook Shot,1.0,307.0
2022-10-23,was-vs-cle-0022200039,648.0,PT03M56.00S,5.0,1610612739.0,CLE,1628378.0,Mitchell,D. Mitchell,137.0,178.0,22.0,Missed,1.0,,,0.0,h,MISS Mitchell 22' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,471.0
2022-10-29,mia-vs-sac-0022200081,55.0,PT06M42.00S,1.0,1610612758.0,SAC,1628989.0,Huerter,K. Huerter,-131.0,213.0,25.0,Made,1.0,12.0,8.0,20.0,h,Huerter 25' 3PT Step Back Jump Shot (6 PTS) (Sabonis 2 AST),Made Shot,Step Back Jump shot,1.0,42.0
2022-10-27,lac-vs-okc-0022200067,347.0,PT10M22.00S,3.0,1610612746.0,LAC,1626181.0,Powell,N. Powell,0.0,0.0,0.0,,0.0,,,0.0,v,Powell Offensive Foul Turnover (P2.T15),Turnover,Offensive Foul Turnover,1.0,245.0
2022-12-15,phx-vs-lac-0022200427,123.0,PT02M09.00S,1.0,1610612746.0,LAC,1630527.0,Boston Jr.,B. Boston Jr.,0.0,0.0,0.0,,0.0,17.0,23.0,40.0,h,Boston Jr. Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1.0,92.0
2022-11-25,por-vs-nyk-0022200274,772.0,PT00M06.80S,5.0,1610612752.0,NYK,1629656.0,Grimes,Q. Grimes,0.0,0.0,0.0,,0.0,,,0.0,h,Grimes P.FOUL (P5.PN) (C.Blair),Foul,Personal,1.0,561.0
2023-01-26,det-vs-bkn-0022200731,445.0,PT03M38.00S,3.0,1610612765.0,DET,1631093.0,Ivey,J. Ivey,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Hayes FOR Ivey,Substitution,,0.0,327.0
2022-12-04,cle-vs-nyk-0022200348,262.0,PT03M26.00S,2.0,1610612739.0,CLE,1627747.0,LeVert,C. LeVert,0.0,0.0,0.0,,0.0,,,0.0,v,LeVert S.FOUL (P2.T3) (M.Dagher),Foul,Shooting,1.0,205.0
2022-12-05,bos-vs-tor-0022200355,330.0,PT11M35.00S,3.0,1610612761.0,TOR,1627783.0,Siakam,P. Siakam,-48.0,66.0,8.0,Made,1.0,64.0,56.0,120.0,h,Siakam 8' Driving Hook Shot (19 PTS),Made Shot,Driving Hook Shot,1.0,253.0
2022-11-16,min-vs-orl-0022200212,154.0,PT00M29.20S,1.0,1610612753.0,ORL,1630532.0,Wagner,F. Wagner,0.0,0.0,0.0,,0.0,,,0.0,h,MISS Wagner Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1.0,117.0
2022-11-14,phx-vs-mia-0022200202,169.0,PT10M48.00S,2.0,1610612748.0,MIA,1629216.0,Vincent,G. Vincent,-156.0,225.0,27.0,Missed,1.0,,,0.0,h,MISS Vincent 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,121.0
2022-11-21,nyk-vs-okc-0022200254,635.0,PT02M12.00S,4.0,1610612760.0,OKC,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,0.0,0.0,0.0,,0.0,109.0,119.0,228.0,h,Gilgeous-Alexander Free Throw 2 of 2 (28 PTS),Free Throw,Free Throw 2 of 2,1.0,473.0
2022-10-26,atl-vs-det-0022200057,381.0,PT07M02.00S,3.0,1610612765.0,DET,1630180.0,Bey,S. Bey,0.0,0.0,0.0,,0.0,,,0.0,h,Bey REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,283.0
2022-12-11,cha-vs-phi-0022200399,37.0,PT08M28.00S,1.0,1610612766.0,CHA,203486.0,Plumlee,M. Plumlee,0.0,0.0,0.0,,0.0,,,0.0,v,Plumlee REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,28.0
2023-01-04,mem-vs-cha-0022200564,669.0,PT04M25.00S,4.0,1610612763.0,MEM,1630214.0,Tillman,X. Tillman,-11.0,74.0,7.0,Made,1.0,95.0,123.0,218.0,v,Tillman 7' Floating Jump Shot (10 PTS) (Chandler 1 AST),Made Shot,Floating Jump shot,1.0,488.0
2022-10-11,mil-vs-chi-0012200049,440.0,PT04M01.00S,3.0,1610612749.0,MIL,1630572.0,Mamukelashvili,S. Mamukelashvili,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Vildoza FOR Mamukelashvili,Substitution,,0.0,318.0
2023-02-11,chi-vs-cle-0022200852,148.0,PT11M47.00S,2.0,1610612741.0,CHI,201942.0,DeRozan,D. DeRozan,74.0,130.0,15.0,Made,1.0,26.0,31.0,57.0,v,DeRozan 15' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1.0,107.0
2023-02-28,lal-vs-mem-0022200927,111.0,PT03M55.00S,1.0,0.0,,1610612763.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,GRIZZLIES Rebound,Rebound,Unknown,0.0,86.0
2022-10-27,lac-vs-okc-0022200067,44.0,PT08M44.00S,1.0,1610612746.0,LAC,1627826.0,Zubac,I. Zubac,0.0,0.0,0.0,,0.0,8.0,3.0,11.0,v,Zubac Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,1.0,31.0
2023-02-10,hou-vs-mia-0022200840,248.0,PT05M57.00S,2.0,1610612745.0,HOU,1630528.0,Christopher,J. Christopher,-20.0,16.0,3.0,Missed,1.0,,,0.0,v,MISS Christopher 3' Layup,Missed Shot,Layup Shot,1.0,175.0
2022-12-09,was-vs-ind-0022200378,275.0,PT00M05.50S,2.0,1610612764.0,WAS,1630264.0,Gill,A. Gill,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Morris FOR Gill,Substitution,,0.0,194.0
2023-01-18,was-vs-nyk-0022200669,425.0,PT05M05.00S,3.0,1610612752.0,NYK,1628973.0,Brunson,J. Brunson,-18.0,5.0,2.0,Made,1.0,62.0,74.0,136.0,h,Brunson 2' Driving Layup (20 PTS),Made Shot,Driving Layup Shot,1.0,313.0
2023-01-31,nop-vs-den-0022200768,498.0,PT01M13.00S,3.0,1610612743.0,DEN,203999.0,Jokic,N. Jokic,-10.0,64.0,6.0,Made,1.0,92.0,82.0,174.0,h,Jokic 6' Turnaround Hook Shot (17 PTS) (Green 1 AST),Made Shot,Turnaround Hook Shot,1.0,355.0
2022-10-07,det-vs-nop-0012200034,421.0,PT09M24.00S,3.0,1610612765.0,DET,1630595.0,Cunningham,C. Cunningham,0.0,0.0,0.0,,0.0,,,0.0,v,Cunningham S.FOUL (P5.PN) (M.Boland),Foul,Shooting,1.0,315.0
2023-01-02,sas-vs-bkn-0022200555,203.0,PT08M19.00S,2.0,1610612759.0,SAS,203926.0,McDermott,D. McDermott,0.0,0.0,0.0,,0.0,,,0.0,v,McDermott S.FOUL (P1.T1) (K.Scott),Foul,Shooting,1.0,148.0
2022-12-27,cha-vs-gsw-0022200513,239.0,PT07M34.00S,2.0,1610612766.0,CHA,1630163.0,Ball,L. Ball,0.0,0.0,0.0,Missed,1.0,,,0.0,v,MISS Ball Tip Layup Shot,Missed Shot,Tip Layup Shot,1.0,175.0
2022-11-05,sas-vs-den-0022200138,535.0,PT07M28.00S,4.0,1610612743.0,DEN,201599.0,Jordan,D. Jordan,0.0,0.0,0.0,,0.0,,,0.0,h,Jordan Transition Take Foul (P2.T2) (B.Nansel),Foul                                    ,Transition Take,1.0,380.0
2023-01-17,tor-vs-mil-0022200665,44.0,PT08M28.00S,1.0,1610612761.0,TOR,1630567.0,Barnes,S. Barnes,0.0,0.0,0.0,,0.0,,,0.0,v,Barnes REBOUND (Off:2 Def:1),Rebound,Unknown,1.0,34.0
2023-02-03,phi-vs-sas-0022200791,368.0,PT09M34.00S,3.0,1610612759.0,SAS,1629640.0,Johnson,K. Johnson,-22.0,3.0,2.0,Missed,1.0,,,0.0,h,MISS K. Johnson 2' Driving Layup,Missed Shot,Driving Layup Shot,1.0,260.0
2023-03-05,nyk-vs-bos-0022200969,417.0,PT03M42.00S,3.0,1610612738.0,BOS,1627759.0,Brown,J. Brown,12.0,21.0,2.0,Missed,1.0,,,0.0,h,MISS Brown 2' Driving Layup,Missed Shot,Driving Layup Shot,1.0,321.0
2022-12-05,ind-vs-gsw-0022200359,471.0,PT01M29.00S,3.0,1610612754.0,IND,1631112.0,Brown,K. Brown,0.0,0.0,0.0,,0.0,,,0.0,v,Brown S.FOUL (P2.PN) (B.Kennedy),Foul,Shooting,1.0,347.0
2023-02-13,bkn-vs-nyk-0022200862,504.0,PT08M07.00S,4.0,1610612752.0,NYK,1630167.0,Toppin,O. Toppin,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Brunson FOR Toppin,Substitution,,0.0,373.0
2022-11-14,cha-vs-orl-0022200200,439.0,PT03M53.00S,3.0,1610612766.0,CHA,1629667.0,McDaniels,J. McDaniels,0.0,0.0,0.0,,0.0,62.0,78.0,140.0,v,McDaniels Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,1.0,322.0
2023-01-31,cha-vs-mil-0022200767,212.0,PT09M30.00S,2.0,1610612766.0,CHA,1628372.0,Smith Jr.,D. Smith Jr.,-26.0,2.0,3.0,Missed,1.0,,,0.0,v,MISS Smith Jr. 3' Running Layup,Missed Shot,Running Layup Shot,1.0,157.0
2022-10-05,phx-vs-lal-0012200022,48.0,PT08M54.00S,1.0,1610612756.0,PHX,101108.0,Paul,C. Paul,0.0,0.0,0.0,,0.0,,,0.0,v,Paul Offensive Foul Turnover (P1.T3),Turnover,Offensive Foul Turnover,1.0,32.0
2023-03-04,hou-vs-sas-0022200959,195.0,PT10M15.00S,2.0,1610612759.0,SAS,1631104.0,Wesley,B. Wesley,2.0,121.0,12.0,Missed,1.0,,,0.0,h,MISS Wesley 12' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1.0,143.0
2022-12-14,mia-vs-okc-0022200419,179.0,PT10M02.00S,2.0,0.0,,1610612760.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,THUNDER Timeout: Regular (Full 2 Short 0),Timeout,Regular,0.0,129.0
2022-11-23,dal-vs-bos-0022200264,584.0,PT01M36.00S,4.0,0.0,,1610612742.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Mavericks Rebound,Rebound,Normal Rebound,0.0,426.0
2022-11-16,ind-vs-cha-0022200211,189.0,PT02M07.00S,1.0,1610612766.0,CHA,1626162.0,Oubre Jr.,K. Oubre Jr.,0.0,0.0,0.0,,0.0,,,0.0,h,Oubre Jr. REBOUND (Off:3 Def:1),Rebound,Unknown,0.0,105.0
2022-11-09,mem-vs-sas-0022200169,321.0,PT10M42.00S,3.0,1610612763.0,MEM,1630583.0,Aldama,S. Aldama,0.0,0.0,0.0,,0.0,,,0.0,v,Aldama REBOUND (Off:4 Def:2),Rebound,Unknown,1.0,233.0
2022-10-26,orl-vs-cle-0022200056,395.0,PT07M52.00S,3.0,1610612753.0,ORL,203082.0,Ross,T. Ross,0.0,0.0,0.0,,0.0,,,0.0,v,Ross REBOUND (Off:1 Def:1),Rebound,Unknown,1.0,283.0
2023-02-14,was-vs-por-0022200872,365.0,PT07M35.00S,3.0,1610612757.0,POR,1629680.0,Thybulle,M. Thybulle,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Watford FOR Thybulle,Substitution,,0.0,269.0
2022-11-12,bos-vs-det-0022200186,437.0,PT06M32.00S,3.0,1610612765.0,DET,1631093.0,Ivey,J. Ivey,0.0,0.0,0.0,,0.0,71.0,70.0,141.0,h,Ivey Free Throw 2 of 2 (20 PTS),Free Throw,Free Throw 2 of 2,1.0,313.0
2023-01-08,min-vs-hou-0022200601,462.0,PT01M07.00S,3.0,1610612745.0,HOU,1630256.0,Tate,J. Tate,241.0,22.0,24.0,Missed,1.0,,,0.0,h,MISS Tate 24' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,345.0
2023-02-25,mia-vs-cha-0022200904,609.0,PT05M58.00S,4.0,1610612766.0,CHA,202330.0,Hayward,G. Hayward,0.0,0.0,0.0,,0.0,,,0.0,h,Hayward P.FOUL (P3.PN) (S.Corbin),Foul,Personal,1.0,453.0
2022-11-30,sas-vs-okc-0022200319,416.0,PT07M51.00S,3.0,1610612759.0,SAS,1628380.0,Collins,Z. Collins,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Roby FOR Collins,Substitution,,0.0,286.0
2022-11-09,nyk-vs-bkn-0022200164,471.0,PT02M02.00S,3.0,1610612752.0,NYK,1628973.0,Brunson,J. Brunson,69.0,257.0,27.0,Missed,1.0,,,0.0,v,MISS Brunson 27' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1.0,346.0
2022-12-21,mil-vs-cle-0022200466,334.0,PT00M49.50S,2.0,1610612749.0,MIL,203507.0,Antetokounmpo,G. Antetokounmpo,0.0,0.0,0.0,,0.0,56.0,41.0,97.0,v,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),Free Throw,Free Throw 1 of 2,1.0,250.0
2022-11-13,uta-vs-phi-0022200195,16.0,PT10M49.00S,1.0,1610612755.0,PHI,203954.0,Embiid,J. Embiid,227.0,132.0,26.0,Missed,1.0,,,0.0,h,MISS Embiid 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,12.0
2022-11-04,mia-vs-ind-0022200121,396.0,PT07M24.00S,3.0,1610612754.0,IND,1626167.0,Turner,M. Turner,0.0,0.0,0.0,Made,1.0,73.0,63.0,136.0,h,Turner Putback Layup (16 PTS),Made Shot,Putback Layup Shot,1.0,297.0
2023-01-14,bos-vs-cha-0022200642,518.0,PT07M51.00S,4.0,1610612738.0,BOS,1629684.0,Williams,G. Williams,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Horford FOR Williams,Substitution,,0.0,377.0
2022-10-31,mem-vs-uta-0022200101,487.0,PT02M42.00S,3.0,1610612762.0,UTA,1630534.0,Agbaji,O. Agbaji,0.0,0.0,0.0,,0.0,,,0.0,h,Agbaji P.FOUL (P1.PN) (M.Davis),Foul,Personal,1.0,361.0
2022-12-23,sas-vs-orl-0022200479,475.0,PT02M47.00S,3.0,1610612753.0,ORL,1631094.0,Banchero,P. Banchero,-119.0,232.0,26.0,Made,1.0,84.0,83.0,167.0,h,Banchero 26' 3PT Pullup Jump Shot (16 PTS),Made Shot,Pullup Jump shot,1.0,341.0
2023-02-08,sas-vs-tor-0022200826,112.0,PT04M04.00S,1.0,1610612761.0,TOR,1627783.0,Siakam,P. Siakam,232.0,10.0,0.0,Made,1.0,22.0,17.0,39.0,h,Siakam 3PT Jump Shot (16 PTS) (VanVleet 2 AST),Made Shot,Jump Shot,1.0,88.0
2022-12-25,lal-vs-dal-0022200494,643.0,PT01M24.00S,4.0,1610612742.0,DAL,203501.0,Hardaway Jr.,T. Hardaway Jr.,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Pinson FOR Hardaway Jr.,Substitution,,0.0,453.0
2023-02-10,dal-vs-sac-0022200844,303.0,PT01M21.00S,2.0,1610612758.0,SAC,1628989.0,Huerter,K. Huerter,-77.0,48.0,9.0,Made,1.0,51.0,72.0,123.0,h,Huerter 9' Floating Jump Shot (6 PTS) (Fox 2 AST),Made Shot,Floating Jump shot,1.0,217.0
2022-11-11,sac-vs-lal-0022200183,159.0,PT01M11.00S,1.0,1610612758.0,SAC,1629002.0,Metu,C. Metu,-50.0,96.0,11.0,Missed,1.0,,,0.0,v,MISS Metu 11' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1.0,119.0
2022-12-05,mia-vs-mem-0022200357,411.0,PT03M36.00S,3.0,1610612763.0,MEM,1626145.0,Jones,T. Jones,0.0,0.0,0.0,,0.0,,,0.0,h,Jones STEAL (2 STL),,,1.0,303.0
2023-01-22,nyk-vs-tor-0022200700,619.0,PT01M10.00S,4.0,1610612761.0,TOR,1627832.0,VanVleet,F. VanVleet,-164.0,252.0,30.0,Made,1.0,119.0,108.0,227.0,h,VanVleet 30' 3PT Jump Shot (26 PTS) (Siakam 6 AST),Made Shot,Jump Shot,1.0,460.0
2022-12-31,mia-vs-uta-0022200546,239.0,PT07M52.00S,2.0,1610612762.0,UTA,203482.0,Olynyk,K. Olynyk,0.0,0.0,0.0,,0.0,,,0.0,h,Olynyk Offensive Foul Turnover (P1.T5),Turnover,Offensive Foul Turnover,1.0,164.0
2023-02-28,por-vs-gsw-0022200931,423.0,PT05M39.00S,3.0,1610612744.0,GSW,202691.0,Thompson,K. Thompson,55.0,15.0,6.0,Missed,1.0,,,0.0,h,MISS Thompson 6' Driving Layup,Missed Shot,Driving Layup Shot,1.0,307.0
2022-12-23,cha-vs-lal-0022200492,439.0,PT05M04.00S,3.0,1610612747.0,LAL,1629117.0,Gabriel,W. Gabriel,0.0,0.0,0.0,,0.0,,,0.0,h,Gabriel REBOUND (Off:4 Def:1),Rebound,Unknown,1.0,320.0
2023-02-28,lal-vs-mem-0022200927,219.0,PT07M44.00S,2.0,1610612747.0,LAL,203471.0,Schroder,D. Schroder,0.0,0.0,0.0,,0.0,,,0.0,v,Schroder REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,170.0
2022-12-10,dal-vs-chi-0022200391,415.0,PT03M29.00S,3.0,1610612742.0,DAL,203915.0,Dinwiddie,S. Dinwiddie,49.0,250.0,25.0,Missed,1.0,,,0.0,v,MISS Dinwiddie 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1.0,308.0
2022-12-21,por-vs-okc-0022200474,306.0,PT00M35.80S,2.0,1610612757.0,POR,203924.0,Grant,J. Grant,0.0,0.0,0.0,,0.0,,,0.0,v,Grant S.FOUL (P2.PN) (C.Washington),Foul,Shooting,1.0,213.0
2023-01-19,phi-vs-por-0022200682,461.0,PT01M31.00S,3.0,1610612757.0,POR,1629642.0,Little,N. Little,12.0,1.0,1.0,Made,1.0,63.0,75.0,138.0,h,Little 1' Running Layup (7 PTS) (Lillard 9 AST),Made Shot,Running Layup Shot,1.0,345.0
2022-11-05,bos-vs-nyk-0022200135,149.0,PT00M01.20S,1.0,1610612752.0,NYK,203095.0,Fournier,E. Fournier,-78.0,244.0,26.0,Made,1.0,29.0,32.0,61.0,h,Fournier 26' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1.0,106.0
2023-01-15,phi-vs-lal-0022200655,308.0,PT00M02.90S,2.0,1610612747.0,LAL,2544.0,James,L. James,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Bryant FOR James,Substitution,,0.0,222.0
2023-02-01,gsw-vs-min-0022200774,136.0,PT02M02.00S,1.0,1610612750.0,MIN,203085.0,Rivers,A. Rivers,0.0,0.0,0.0,,0.0,,,0.0,h,Rivers S.FOUL (P1.T4) (G.Petraitis),Foul,Shooting,1.0,100.0
2022-11-07,bos-vs-mem-0022200152,351.0,PT10M57.00S,3.0,1610612738.0,BOS,1627759.0,Brown,J. Brown,0.0,0.0,0.0,,0.0,,,0.0,v,Brown Offensive Foul Turnover (P3.T6),Turnover,Offensive Foul Turnover,1.0,252.0
